customer_id,company,industry,region,plan,seats,mrr,signup_date,last_active_date,support_tickets_90d,nps_score,churned,churn_reason,feedback
C00490,Vertex Analytics Inc,Healthcare,LATAM,Starter,2,58.23,2024-05-23,2026-04-04,2,7,1,Low usage / no longer needed,Documentation is solid but a guided setup call would have helped.
C00491,Atlas Analytics LLC,Education,NA,Starter,5,149.22,2025-05-26,2026-08-16,0,7,0,,We are still ramping up usage across the team. Happy enough to stay for now.
C00492,Atlas Labs,Education,EMEA,Starter,2,61.52,2024-03-10,2026-08-14,5,5,0,,Reporting is too rigid; we ended up exporting to spreadsheets anyway.
C00493,Tidewater Dynamics Ltd,Education,APAC,Growth,44,2231.38,2024-02-11,2026-08-15,4,6,0,,We pay for features we never use; the plan tiers make no sense.
C00494,Atlas Media,Fintech,NA,Enterprise,372,29644.22,2023-08-06,2026-08-30,2,7,0,,Covers our core needs; advanced reporting is limited.
C00495,Meridian Group,Manufacturing,APAC,Growth,10,587.18,2026-06-14,2026-06-15,4,5,1,Integration gaps,The Salesforce integration breaks every other week. Renewal is unlikely.
C00496,Meridian Partners,Healthcare,NA,Enterprise,365,34139.65,2024-08-29,2026-08-27,3,5,0,,Support tickets sit for days before anyone replies.
C00497,Cascade Dynamics Co,Retail,NA,Starter,8,240.22,2025-09-08,2026-04-19,3,8,1,Budget cuts,Would prefer usage-based pricing over per-seat. Happy enough to stay for now.
C00498,Sable Media GmbH,Healthcare,EMEA,Starter,3,88.3,2025-04-14,2026-04-11,1,8,1,Integration gaps,"The Slack integration is handy, the HubSpot one is limited. Happy enough to stay for now."
C00499,Ironclad Capital LLC,Retail,NA,Starter,5,137.9,2025-02-03,2026-02-09,4,8,1,Missing features,"Does what it says, nothing spectacular."
C00500,Stellar Analytics Inc,Retail,EMEA,Starter,9,238.87,2024-02-04,2026-08-14,4,4,0,,Escalations go nowhere; we had to chase our account manager repeatedly.
C00501,Northwind Retail,Manufacturing,APAC,Growth,46,2527.94,2024-02-07,2026-08-16,2,5,0,,Chat support only sends links to docs we have already read.
C00502,Riverbend Digital Co,Media,NA,Starter,9,259.96,2024-09-11,2026-08-28,0,8,0,,Documentation is solid but a guided setup call would have helped.
C00503,Vertex Studio,Logistics,EMEA,Starter,8,229.51,2023-06-22,2026-08-24,1,8,0,,Documentation is solid but a guided setup call would have helped.
C00504,Cobalt Digital,Retail,APAC,Enterprise,86,7797.53,2024-11-16,2026-08-15,0,8,0,,Would like more flexible billing for seasonal staff.
C00505,Evergreen Digital,Healthcare,APAC,Growth,33,1756.51,2023-04-26,2026-08-20,0,7,0,,"Most of the team uses it weekly, a few power users daily."
C00506,Solstice Analytics,Manufacturing,NA,Starter,8,222.93,2023-12-18,2026-08-27,0,10,0,,Onboarding was smooth and the whole team was productive in a week. We plan to add more seats next quarter.
C00507,Harbor Software,Fintech,LATAM,Growth,51,2953.9,2025-03-18,2026-06-30,1,9,1,Budget cuts,Would like more flexible billing for seasonal staff.
C00508,Lumen Robotics,Media,NA,Growth,30,1707.23,2023-01-31,2026-08-18,4,6,0,,Zapier is the only integration path and it is flaky. We are evaluating alternatives.
C00509,Vertex Retail LLC,Retail,EMEA,Enterprise,124,10319.34,2023-02-27,2026-03-02,1,5,1,Onboarding too complex,Adoption stalled because the learning curve is steep.
C00510,Juniper Capital,SaaS,EMEA,Growth,28,1649.42,2023-10-03,2026-06-30,0,8,0,,Pricing is fair but the Growth tier is a big jump from Starter. Happy enough to stay for now.
C00511,Falcon Partners Co,SaaS,APAC,Starter,8,238.55,2025-08-22,2026-08-14,1,6,0,,Escalations go nowhere; we had to chase our account manager repeatedly.
C00512,Harbor Supply,Media,NA,Starter,8,224.1,2025-10-21,2026-08-15,4,4,0,,We pay for features we never use; the plan tiers make no sense.
C00513,Pioneer Analytics LLC,SaaS,NA,Starter,5,150.67,2023-01-02,2026-08-27,0,7,0,,"Fine for simple questions, weaker on technical issues. Some room for improvement."
C00514,Summit Systems,Fintech,APAC,Growth,54,2894.28,2023-12-21,2026-08-22,2,8,0,,It does the job; adoption is growing slowly.
C00515,Harbor Partners,Fintech,NA,Growth,14,820.65,2023-03-14,2026-08-22,1,7,0,,"The Slack integration is handy, the HubSpot one is limited."
C00516,Granite Systems,SaaS,EMEA,Growth,22,1383.31,2023-01-18,2026-01-22,10,0,1,Low usage / no longer needed,Pricing jumped at renewal and nobody warned us. Renewal is unlikely.
C00517,Brightline Systems Ltd,Fintech,EMEA,Growth,30,1701.38,2026-04-17,2026-08-19,1,8,0,,"Most of the team uses it weekly, a few power users daily. Happy enough to stay for now."
C00518,Quantum Foods GmbH,Manufacturing,EMEA,Starter,2,59.67,2024-06-26,2026-06-21,4,6,0,,Pricing jumped at renewal and nobody warned us.
C00519,Solstice Supply Ltd,SaaS,NA,Starter,6,180.99,2025-10-11,2026-08-30,2,5,0,,Reporting is too rigid; we ended up exporting to spreadsheets anyway.
C00520,Juniper Logistics Ltd,Manufacturing,NA,Starter,2,58.72,2025-05-20,2026-08-12,3,9,0,,The reporting and forecasting features are exactly what we needed.
C00521,Riverbend Networks Co,Media,LATAM,Starter,6,173.18,2024-07-27,2026-01-22,6,4,1,Too expensive,Too expensive compared with the alternatives we evaluated. Renewal is unlikely.
C00522,Cascade Analytics Co,Retail,NA,Growth,39,2321.88,2025-08-18,2026-08-18,2,7,0,,"The Slack integration is handy, the HubSpot one is limited."
C00523,Windmill Software Inc,SaaS,NA,Enterprise,175,14718.09,2023-11-14,2026-07-14,0,8,0,,Documentation is solid but a guided setup call would have helped. We will see how the next release goes.
C00524,Copperfield Supply Ltd,Healthcare,NA,Starter,6,175.42,2024-06-12,2026-07-04,3,5,1,Company downsized,The per-seat model punishes us every time we onboard a contractor. We are evaluating alternatives.
C00525,Cobalt Dynamics GmbH,SaaS,NA,Growth,10,582.06,2024-04-28,2026-08-11,2,7,0,,Onboarding was fine but could use more templates.
C00526,Harbor Media GmbH,Retail,LATAM,Starter,4,116.7,2024-12-30,2026-08-09,2,6,0,,Honestly we barely used it; it never became part of our workflow.
C00527,Solstice Partners,Logistics,NA,Growth,38,2165.47,2023-09-26,2026-08-13,0,10,0,,The Enterprise plan pays for itself in saved hours. We plan to add more seats next quarter.
C00528,Copperfield Labs Inc,Logistics,NA,Starter,9,258.13,2025-08-09,2026-05-12,0,6,1,Budget cuts,Pricing jumped at renewal and nobody warned us. It has been a disappointing year.
C00529,Keystone Studio Inc,Manufacturing,EMEA,Growth,29,1566.69,2025-12-10,2026-08-15,1,9,0,,Uptime has been perfect for as long as we have used it. We plan to add more seats next quarter.
C00530,Keystone Logistics,Fintech,NA,Starter,8,236.77,2026-02-08,2026-06-19,0,8,1,Company downsized,Would prefer usage-based pricing over per-seat. Happy enough to stay for now.
C00531,Zenith Studio Co,Education,NA,Starter,7,194.24,2026-02-14,2026-08-22,0,7,0,,The mobile app lags behind the web app. We will see how the next release goes.
C00532,Foxglove Digital,Education,LATAM,Growth,41,2316.43,2025-03-27,2026-08-17,1,6,0,,Half the team stopped logging in after the first month. It has been a disappointing year.
C00533,Redwood Partners,Retail,EMEA,Starter,12,347.98,2025-10-15,2026-03-14,5,3,1,Missing features,Missing basic features like bulk edit and custom roles.
C00534,Cascade Dynamics Ltd,Education,NA,Growth,60,3416.4,2025-05-31,2026-08-25,3,3,0,,Data was missing for two days and nobody told us why. It has been a disappointing year.
C00535,Windmill Dynamics,SaaS,NA,Starter,5,139.5,2026-05-01,2026-08-29,1,6,0,,Response times got noticeably worse over the last quarter. It has been a disappointing year.
C00536,Zenith Media LLC,SaaS,NA,Enterprise,161,13258.1,2023-05-06,2026-03-25,1,5,1,Missing features,"A competitor offered everything we needed at a lower price, so we switched. We are evaluating alternatives."
C00537,Bluepeak Learning,Healthcare,NA,Starter,4,114.42,2023-09-11,2026-08-13,0,8,0,,The help center is good; live support is average. We will see how the next release goes.
C00538,Zenith Robotics,SaaS,EMEA,Growth,32,1651.73,2024-06-20,2026-08-03,3,4,0,,Escalations go nowhere; we had to chase our account manager repeatedly.
C00539,Mosaic Learning Co,SaaS,EMEA,Enterprise,212,18632.9,2025-03-03,2026-06-06,2,5,0,,Adoption stalled because the learning curve is steep. We are evaluating alternatives.
C00540,Meridian Capital Co,Media,EMEA,Growth,37,1898.19,2026-02-08,2026-02-13,3,3,1,Poor support experience,Our budget was cut and the platform was the first thing to go. Would not recommend at this point.
C00541,Oakridge Retail,Logistics,APAC,Starter,4,121.09,2023-05-01,2026-05-03,8,1,1,Switched to competitor,"No audit log, which our compliance team requires."
C00542,Beacon Foods Ltd,Healthcare,NA,Growth,33,1841.45,2023-07-25,2026-08-17,3,6,0,,Pricing jumped at renewal and nobody warned us. It has been a disappointing year.
C00543,Brightline Logistics,Media,LATAM,Starter,7,201.39,2026-01-03,2026-05-24,1,6,1,Poor support experience,Response times got noticeably worse over the last quarter.
C00544,Cascade Robotics,Logistics,EMEA,Growth,19,1136.48,2024-01-31,2026-08-14,2,7,0,,Reports are a bit slow at month end.
C00545,Ironclad Studio Inc,SaaS,NA,Starter,4,117.47,2023-01-22,2026-08-31,0,8,0,,We are on the fence at renewal because of the price increase.
C00546,Mosaic Networks Co,Retail,APAC,Growth,51,2753.55,2025-05-15,2026-08-11,3,5,0,,"A competitor offered everything we needed at a lower price, so we switched."
C00547,Juniper Dynamics,Retail,NA,Enterprise,142,12091.81,2026-01-24,2026-05-16,4,6,1,Integration gaps,SSO setup with Okta took three support tickets to get working. Would not recommend at this point.
C00548,Redwood Media Ltd,SaaS,EMEA,Starter,11,328.33,2026-02-25,2026-08-15,0,7,0,,Costs are acceptable for what we use today. Some room for improvement.
C00549,Atlas Learning,Manufacturing,EMEA,Starter,5,139.52,2025-12-26,2026-06-26,3,7,0,,Would love a two-way calendar sync. Happy enough to stay for now.
C00550,Halcyon Systems Ltd,Retail,NA,Starter,6,176.41,2023-03-17,2026-08-25,6,5,0,,Our budget was cut and the platform was the first thing to go.
C00551,Falcon Works Ltd,Retail,APAC,Growth,58,2848.13,2023-06-22,2026-08-18,6,3,0,,We were never shown how to use the reporting module. Would not recommend at this point.
C00552,Crescent Works Ltd,SaaS,NA,Starter,6,160.57,2026-01-15,2026-08-12,3,5,0,,"A competitor offered everything we needed at a lower price, so we switched. Renewal is unlikely."
C00553,Oakridge Networks Ltd,SaaS,APAC,Growth,52,2917.67,2025-06-03,2026-08-26,1,9,0,,"Rock solid, we have never seen an outage."
C00554,Meridian Systems Ltd,Media,NA,Growth,65,3506.94,2023-10-09,2026-08-17,2,8,0,,We like the dashboards but want more automation.
C00555,Foxglove Software Co,SaaS,NA,Enterprise,312,25358.53,2024-05-09,2026-08-25,0,6,0,,"No native Slack or HubSpot connector, so we had to build our own."
C00556,Sable Capital GmbH,Fintech,NA,Starter,5,144.69,2026-01-03,2026-02-17,8,3,1,Budget cuts,We outgrew the product; it is fine for small teams but not for us.
C00557,Silverlake Learning LLC,Fintech,APAC,Starter,9,256.87,2026-03-31,2026-06-28,0,10,0,,The HubSpot sync saved us hours every week. Keep up the great work.
C00558,Ember Robotics Ltd,Retail,NA,Starter,8,222.83,2026-02-08,2026-07-21,6,4,1,Poor support experience,No phone support and email replies take forever. We are evaluating alternatives.
C00559,Nimbus Media LLC,Healthcare,APAC,Growth,33,1692.0,2024-08-10,2026-08-11,1,9,0,,Onboarding was smooth and the whole team was productive in a week.
C00560,Evergreen Learning Co,Retail,NA,Starter,9,240.45,2025-09-16,2026-08-29,0,8,0,,"Our account manager is responsive, tier-1 support less so."
C00561,Silverlake Group,SaaS,EMEA,Starter,7,209.0,2023-02-27,2026-08-23,0,9,0,,Great templates got us started immediately. Highly recommended.
C00562,Meridian Partners GmbH,Fintech,NA,Starter,6,171.06,2026-03-24,2026-08-17,2,6,0,,Exports randomly fail with no error message.
C00563,Tidewater Analytics,Media,NA,Growth,42,2393.91,2023-10-11,2026-08-23,2,7,0,,Covers our core needs; advanced reporting is limited.
C00564,Cobalt Media,Healthcare,LATAM,Enterprise,57,5157.17,2026-05-11,2026-05-12,5,3,1,Missing features,"A competitor offered everything we needed at a lower price, so we switched. Renewal is unlikely."
C00565,Tidewater Dynamics Inc,Education,NA,Starter,6,176.47,2023-01-21,2026-08-25,1,9,0,,Dashboards load instantly even on huge datasets.
C00566,Granite Media LLC,Education,EMEA,Starter,8,230.84,2026-03-26,2026-08-13,0,8,0,,Support quality varies a lot depending on who picks up the ticket. We will see how the next release goes.
C00567,Brightline Analytics Co,Manufacturing,EMEA,Starter,5,145.26,2024-11-03,2026-08-28,1,10,0,,The mobile app is snappy and dependable. We plan to add more seats next quarter.
C00568,Windmill Foods GmbH,SaaS,EMEA,Starter,6,174.65,2024-10-16,2026-08-18,2,7,0,,Uptime is fine; performance on large filters could improve.
C00569,Cobalt Systems Ltd,Retail,EMEA,Enterprise,309,25538.77,2025-05-13,2026-08-29,1,8,0,,"No major issues, some minor bugs here and there."
C00570,Copperfield Dynamics Co,Healthcare,APAC,Growth,21,1178.06,2024-08-14,2026-08-22,2,5,0,,The support team is friendly but never actually fixes anything. We are evaluating alternatives.
C00571,Riverbend Foods Co,Fintech,EMEA,Growth,70,3958.61,2026-04-28,2026-06-17,2,8,0,,We sync with our warehouse nightly and it mostly works.
C00572,Oakridge Works Co,Media,EMEA,Enterprise,174,15575.41,2023-05-15,2026-07-27,2,5,0,,Too expensive compared with the alternatives we evaluated. We are evaluating alternatives.
C00573,Crescent Foods,Retail,EMEA,Growth,38,2223.44,2025-04-17,2026-08-15,1,7,0,,"Support is okay, sometimes quick, sometimes slow."
C00574,Atlas Studio,Manufacturing,EMEA,Starter,4,113.43,2023-10-03,2026-08-26,1,5,0,,We pay for features we never use; the plan tiers make no sense. It has been a disappointing year.
C00575,Summit Systems,Media,NA,Growth,24,1374.47,2023-02-17,2026-07-03,0,7,0,,"Decent value, though we keep an eye on seat costs. We will see how the next release goes."
C00576,Windmill Learning,Retail,EMEA,Starter,8,226.86,2025-04-12,2026-02-14,2,8,1,Missing features,We like the dashboards but want more automation.
C00577,Juniper Retail GmbH,Media,NA,Starter,3,86.39,2025-05-14,2026-08-23,0,8,0,,"Good product, waiting on the custom fields feature. We will see how the next release goes."
C00578,Cobalt Dynamics Ltd,Healthcare,APAC,Enterprise,54,4961.35,2023-06-12,2026-08-31,0,7,0,,Would love a two-way calendar sync.
C00579,Harbor Foods,Media,LATAM,Starter,14,389.79,2025-07-16,2026-08-26,2,8,0,,"Solid basics, some rough edges in the admin console. We will see how the next release goes."
C00580,Zenith Retail Ltd,Fintech,LATAM,Growth,51,2632.74,2026-04-17,2026-08-28,4,8,0,,"Solid basics, some rough edges in the admin console. Some room for improvement."
C00581,Mosaic Media,Retail,APAC,Starter,3,87.17,2025-06-06,2026-06-19,2,5,0,,We could not connect it to our data warehouse without a consultant.
C00582,Sable Learning,Healthcare,EMEA,Starter,5,124.52,2023-10-17,2026-08-19,2,6,0,,Overage charges were a nasty surprise on the invoice. It has been a disappointing year.
C00583,Sable Robotics,SaaS,EMEA,Growth,38,2076.66,2023-04-19,2026-06-10,2,8,0,,Documentation is solid but a guided setup call would have helped. Happy enough to stay for now.
C00584,Vertex Digital Co,Retail,NA,Growth,66,3484.57,2023-04-23,2026-08-31,2,7,0,,Would prefer usage-based pricing over per-seat. Some room for improvement.
C00585,Pioneer Group,Logistics,EMEA,Growth,49,2772.53,2025-02-28,2026-08-24,0,8,0,,Support quality varies a lot depending on who picks up the ticket.
C00586,Northwind Labs,Healthcare,NA,Starter,4,120.86,2023-10-28,2026-08-22,1,9,0,,Uptime has been perfect for as long as we have used it. Keep up the great work.
C00587,Cobalt Analytics Co,SaaS,NA,Starter,5,151.21,2024-04-18,2026-08-30,1,8,0,,The mobile app lags behind the web app.
C00588,Riverbend Systems Ltd,Fintech,LATAM,Growth,57,3084.25,2023-03-04,2026-08-19,0,10,0,,Performance is excellent even at month-end peaks.
C00589,Atlas Foods,SaaS,APAC,Growth,36,1885.63,2024-07-16,2026-06-16,3,4,1,Onboarding too complex,Onboarding was confusing and we never really got set up properly. Would not recommend at this point.
C00590,Pioneer Supply Inc,SaaS,EMEA,Growth,35,1857.87,2023-07-31,2026-08-26,0,9,0,,Great templates got us started immediately.
C00591,Ironclad Software,Logistics,NA,Growth,48,2664.06,2024-06-29,2026-08-23,0,8,0,,Onboarding was fine but could use more templates. Overall it is fine.
C00592,Keystone Digital GmbH,Retail,EMEA,Enterprise,336,26412.97,2025-01-19,2026-08-11,1,8,0,,Good enough integration options for our stack. Overall it is fine.
C00593,Crescent Studio,Fintech,NA,Growth,18,1121.2,2026-05-11,2026-08-11,1,7,0,,Documentation is solid but a guided setup call would have helped.
C00594,Ember Analytics Co,Healthcare,APAC,Starter,5,143.08,2024-01-04,2026-08-22,0,7,0,,Useful tool; the roadmap looks promising.
C00595,Vertex Networks Co,SaaS,LATAM,Growth,15,902.71,2024-02-14,2026-06-28,2,5,0,,Reporting is too rigid; we ended up exporting to spreadsheets anyway.
C00596,Copperfield Logistics Ltd,Fintech,NA,Growth,72,3669.13,2025-10-19,2026-01-08,3,5,1,Onboarding too complex,Honestly we barely used it; it never became part of our workflow. Would not recommend at this point.
