order_id,customer_id,order_date,city,state,category,product,quantity,unit_price,discount_pct,shipping_days,returned,rating,review_text
O101955,U10373,2025-05-28,Los Angeles,CA,Apparel,Graphic Cotton Tee,2,24.37,0,2,1,3,Fine for the price.
O101956,U11009,2025-05-28,Phoenix,AZ,Sports & Outdoors,Yoga Mat Premium,2,40.58,0,8,0,3,Good for beginners. Shipping took forever.
O101957,U10920,2025-05-28,New York,NY,Apparel,Classic Denim Jacket,3,73.87,40,4,0,4,"Great quality, exactly as pictured."
O101958,U12229,2025-05-28,Detroit,MI,Electronics,Noise-Cancelling Headphones,1,246.67,50,2,0,4,Build quality is superb. Delivered in two days.
O101959,U13238,2025-05-29,Houston,TX,Apparel,Waterproof Rain Shell,2,115.85,15,5,0,2,"Sizing chart is useless, way too tight in the shoulders."
O101960,U10457,2025-05-29,San Francisco,CA,Apparel,Linen Summer Dress,2,71.51,25,2,0,3,"Decent quality, a bit tight around the waist. Fast shipping."
O101961,U11726,2025-05-29,Los Angeles,CA,Electronics,Noise-Cancelling Headphones,2,262.31,0,3,0,5,Excellent sound and battery lasts for days.
O101962,U11493,2025-05-29,Los Angeles,CA,Apparel,Merino Wool Sweater,1,94.7,0,4,0,4,"Great quality, exactly as pictured."
O101963,U13208,2025-05-29,Columbus,OH,Apparel,Leather Ankle Boots,4,142.34,0,5,0,3,"Nice color, fabric thinner than expected."
O101964,U10151,2025-05-29,Jacksonville,FL,Home & Kitchen,Cold Brew Coffee Maker,2,37.13,15,4,1,4,Great quality for the price.
O101965,U12380,2025-05-29,New York,NY,Toys & Games,STEM Robotics Kit,3,92.34,0,5,0,4,Hours of fun for the whole family.
O101966,U13102,2025-05-29,Phoenix,AZ,Electronics,Wireless Earbuds Pro,1,135.77,0,3,0,5,Exceeded expectations.
O101967,U12944,2025-05-29,Indianapolis,IN,Beauty,Nail Polish Gift Set,1,27.31,0,2,0,4,Lovely packaging and product.
O101968,U12316,2025-05-29,New York,NY,Apparel,Leather Ankle Boots,1,162.06,10,5,0,4,"Great quality, exactly as pictured."
O101969,U12067,2025-05-29,Memphis,TN,Toys & Games,1000-piece Jigsaw Puzzle,1,21.56,40,3,0,4,My kids adore it.
O101970,U11324,2025-05-29,Philadelphia,PA,Apparel,Linen Summer Dress,3,72.14,0,7,1,4,"Warm, soft and well stitched. Delivery was very slow. Had to return it."
O101971,U12563,2025-05-29,Los Angeles,CA,Sports & Outdoors,Adjustable Dumbbells,1,267.75,0,3,0,4,Perfect for my home gym.
O101972,U13425,2025-05-29,New York,NY,Sports & Outdoors,Foam Roller,1,25.82,30,1,0,4,Perfect for my home gym.
O101973,U13222,2025-05-29,Los Angeles,CA,Sports & Outdoors,Foam Roller,1,26.15,10,3,0,5,Perfect for my home gym.
O101974,U10651,2025-05-29,New York,NY,Sports & Outdoors,Yoga Mat Premium,1,37.66,15,6,0,5,Perfect for my home gym.
O101975,U12793,2025-05-29,Columbus,OH,Sports & Outdoors,Cycling Helmet,1,62.04,0,1,0,4,Excellent grip and cushioning. Fast shipping.
O101976,U12660,2025-05-29,New York,NY,Sports & Outdoors,Foam Roller,1,24.15,0,4,0,4,Durable and comfortable on long runs.
O101977,U11994,2025-05-30,Los Angeles,CA,Electronics,Smart Home Speaker,1,81.99,30,3,0,4,Excellent sound and battery lasts for days.
O101978,U12884,2025-05-30,New York,NY,Sports & Outdoors,Adjustable Dumbbells,3,242.4,50,4,0,4,Durable and comfortable on long runs.
O101979,U13405,2025-05-30,New York,NY,Beauty,Beard Grooming Kit,4,33.08,10,5,0,4,Skin feels noticeably smoother.
O101980,U10337,2025-05-30,San Jose,CA,Apparel,Slim Fit Chinos,1,54.91,15,3,0,4,Best jacket I have owned.
O101981,U13156,2025-05-30,Houston,TX,Sports & Outdoors,Trail Running Shoes,1,122.29,0,4,0,3,"Comfortable enough, grip could be better."
O101982,U12841,2025-05-30,San Antonio,TX,Apparel,Running Tights,1,54.11,10,4,0,3,"Nice color, fabric thinner than expected."
O101983,U12655,2025-05-30,Las Vegas,NV,Apparel,Graphic Cotton Tee,1,24.51,40,4,1,5,"Comfortable and stylish, wearing it constantly. Returned it."
O101984,U11077,2025-05-30,Los Angeles,CA,Home & Kitchen,Cast Iron Skillet,1,42.89,0,2,0,3,Does what it says. Arrived quickly.
O101985,U10389,2025-05-30,San Diego,CA,Toys & Games,Kids Art Easel,1,72.83,0,3,0,4,Engaging and sturdy.
O101986,U12543,2025-05-30,Los Angeles,CA,Apparel,Running Tights,1,48.3,20,4,0,3,"Fits okay after washing, average overall."
O101987,U11236,2025-05-30,New York,NY,Sports & Outdoors,Foam Roller,5,25.7,0,4,0,5,"Great gear, worth every penny."
O101988,U11446,2025-05-31,Phoenix,AZ,Apparel,Classic Denim Jacket,1,78.61,0,5,0,3,"Decent quality, a bit tight around the waist."
O101989,U10490,2025-05-31,Los Angeles,CA,Beauty,Beard Grooming Kit,1,35.21,0,1,1,4,"Gentle, effective and smells great."
O101990,U10328,2025-05-31,Houston,TX,Toys & Games,1000-piece Jigsaw Puzzle,1,22.88,30,4,0,3,Kids liked it for a week.
O101991,U13101,2025-05-31,Memphis,TN,Electronics,Wireless Earbuds Pro,2,133.04,30,3,0,4,"Fantastic value, works better than my old premium one."
O101992,U10914,2025-05-31,Denver,CO,Beauty,Mineral Sunscreen SPF50,2,22.36,0,3,0,4,Skin feels noticeably smoother.
O101993,U12556,2025-05-31,San Antonio,TX,Toys & Games,1000-piece Jigsaw Puzzle,1,21.58,0,3,0,4,Engaging and sturdy.
O101994,U10070,2025-05-31,Charlotte,NC,Sports & Outdoors,Insulated Water Bottle 32oz,2,29.47,0,4,0,5,Perfect for my home gym.
O101995,U11779,2025-05-31,Jacksonville,FL,Apparel,Graphic Cotton Tee,1,25.82,30,3,0,3,"Decent quality, a bit tight around the waist."
O101996,U10410,2025-05-31,Los Angeles,CA,Electronics,Smart Home Speaker,4,91.22,10,5,0,4,"Setup took two minutes, flawless since."
O101997,U12234,2025-05-31,San Antonio,TX,Beauty,Nail Polish Gift Set,3,26.27,0,2,0,5,Skin feels noticeably smoother.
O101998,U13396,2025-05-31,Los Angeles,CA,Apparel,Running Tights,4,48.11,25,4,0,4,"Warm, soft and well stitched."
O101999,U12626,2025-05-31,Austin,TX,Sports & Outdoors,Yoga Mat Premium,1,44.08,0,3,0,5,Lightweight and well made.
O102000,U10961,2025-05-31,Chicago,IL,Apparel,Leather Ankle Boots,1,157.6,0,4,1,3,Fine for the price. Returned it.
O102001,U13089,2025-06-01,Phoenix,AZ,Apparel,Leather Ankle Boots,1,155.21,20,3,0,4,Best jacket I have owned.
O102002,U13498,2025-06-01,Charlotte,NC,Electronics,4K Streaming Stick,1,45.09,0,3,0,3,"Does the job, nothing special."
O102003,U10865,2025-06-01,Columbus,OH,Electronics,Wireless Earbuds Pro,4,127.89,0,2,0,3,"Sound is fine, battery is average."
O102004,U10216,2025-06-01,New York,NY,Electronics,Mechanical Keyboard,1,109.86,25,4,0,5,Excellent sound and battery lasts for days.
O102005,U11753,2025-06-01,New York,NY,Electronics,Smart Home Speaker,1,86.2,30,5,0,4,Build quality is superb.
O102006,U12813,2025-06-01,Columbus,OH,Electronics,Noise-Cancelling Headphones,2,229.33,0,3,0,5,Build quality is superb.
O102007,U10330,2025-06-01,Los Angeles,CA,Home & Kitchen,Air Fryer 5qt,1,96.15,0,2,0,5,Cooks evenly and cleans up easily.
O102008,U12617,2025-06-02,Austin,TX,Beauty,Vitamin C Serum,2,28.12,50,5,0,3,"Nice scent, small bottle."
O102009,U12615,2025-06-02,San Diego,CA,Electronics,Wireless Earbuds Pro,1,127.24,10,4,0,5,Build quality is superb.
O102010,U10203,2025-06-02,Charlotte,NC,Apparel,Graphic Cotton Tee,1,20.66,0,5,1,4,True to size and beautifully made. Returned it.
O102011,U10040,2025-06-02,New York,NY,Sports & Outdoors,Cycling Helmet,2,61.74,0,2,0,5,Lightweight and well made.
O102012,U11540,2025-06-02,Los Angeles,CA,Beauty,Vitamin C Serum,1,31.79,0,3,0,5,Skin feels noticeably smoother.
O102013,U10974,2025-06-02,New York,NY,Apparel,Linen Summer Dress,1,64.69,30,4,0,3,"Decent quality, a bit tight around the waist."
O102014,U13494,2025-06-02,Philadelphia,PA,Apparel,Graphic Cotton Tee,3,23.97,50,8,0,3,"Decent quality, a bit tight around the waist."
O102015,U11058,2025-06-02,San Antonio,TX,Electronics,Smart Home Speaker,2,80.32,0,4,0,4,Build quality is superb.
O102016,U10255,2025-06-02,Chicago,IL,Electronics,Portable Power Bank 20k,3,37.62,25,3,0,4,Crisp picture and fast interface.
O102017,U11286,2025-06-02,Philadelphia,PA,Apparel,Merino Wool Sweater,5,102.75,0,1,0,5,"Warm, soft and well stitched. Delivered in two days."
O102018,U12590,2025-06-02,Denver,CO,Home & Kitchen,Bamboo Cutting Board Set,1,28.46,20,1,0,4,Great quality for the price.
O102019,U11332,2025-06-02,Chicago,IL,Electronics,Mechanical Keyboard,1,102.57,30,3,0,4,Build quality is superb.
O102020,U11757,2025-06-03,Dallas,TX,Apparel,Classic Denim Jacket,1,79.41,25,3,0,2,Fabric feels cheap and the color faded immediately.
O102021,U11098,2025-06-03,Houston,TX,Apparel,Classic Denim Jacket,2,79.4,0,4,0,4,True to size and beautifully made.
O102022,U10787,2025-06-03,San Francisco,CA,Home & Kitchen,Ceramic Dinnerware Set,1,83.99,30,2,0,4,Cooks evenly and cleans up easily.
O102023,U11653,2025-06-03,New York,NY,Beauty,Hair Dryer Ionic,3,61.56,10,4,0,5,"Gentle, effective and smells great."
O102024,U13071,2025-06-03,New York,NY,Apparel,Linen Summer Dress,2,71.71,0,1,0,3,Fine for the price.
O102025,U10439,2025-06-03,New York,NY,Electronics,Mechanical Keyboard,2,107.59,0,2,0,5,Exceeded expectations. Delivered in two days.
O102026,U12580,2025-06-03,Detroit,MI,Apparel,Waterproof Rain Shell,1,138.54,15,1,0,2,"Sizing chart is useless, way too tight in the shoulders."
O102027,U11580,2025-06-03,Los Angeles,CA,Beauty,Beard Grooming Kit,1,32.76,0,2,0,5,Great results in two weeks.
O102028,U12576,2025-06-04,Honolulu,HI,Apparel,Slim Fit Chinos,1,56.44,20,12,0,3,"Fits okay after washing, average overall. Took over a week to arrive."
O102029,U12477,2025-06-04,San Jose,CA,Toys & Games,1000-piece Jigsaw Puzzle,1,24.93,0,1,0,5,Engaging and sturdy. Fast shipping.
O102030,U11570,2025-06-04,Austin,TX,Electronics,Action Camera Mini,1,190.78,0,4,0,3,"Does the job, nothing special."
O102031,U13165,2025-06-04,Houston,TX,Electronics,Action Camera Mini,1,206.02,20,1,0,3,Good value but feels a little plasticky.
O102032,U13145,2025-06-04,Dallas,TX,Home & Kitchen,Air Fryer 5qt,2,94.26,0,4,0,5,Exactly what our kitchen needed.
O102033,U12888,2025-06-04,Los Angeles,CA,Sports & Outdoors,Foam Roller,1,25.97,0,3,0,5,"Great gear, worth every penny."
O102034,U11955,2025-06-04,New York,NY,Home & Kitchen,Cast Iron Skillet,1,43.12,0,5,0,5,Cooks evenly and cleans up easily.
O102035,U10781,2025-06-04,Seattle,WA,Home & Kitchen,Weighted Blanket,1,75.77,0,4,0,3,Solid but heavier than expected.
O102036,U13234,2025-06-04,Los Angeles,CA,Apparel,Graphic Cotton Tee,1,25.31,0,1,0,4,Best jacket I have owned. Fast shipping.
O102037,U10888,2025-06-04,New York,NY,Home & Kitchen,Robot Vacuum,1,282.02,15,4,0,4,Great quality for the price.
O102038,U12801,2025-06-04,Houston,TX,Beauty,Mineral Sunscreen SPF50,2,20.86,0,3,0,4,Great results in two weeks.
O102039,U10972,2025-06-05,San Antonio,TX,Home & Kitchen,Robot Vacuum,1,283.24,0,1,0,5,Exactly what our kitchen needed. Delivered in two days.
O102040,U12590,2025-06-05,San Francisco,CA,Electronics,4K Streaming Stick,2,46.42,0,3,0,5,Excellent sound and battery lasts for days.
O102041,U12662,2025-06-05,Philadelphia,PA,Home & Kitchen,Weighted Blanket,1,83.51,0,3,0,5,Great quality for the price.
O102042,U11299,2025-06-05,Dallas,TX,Apparel,Leather Ankle Boots,1,144.04,40,3,1,2,Runs two sizes small and the stitching came apart after one wash. Returning this one.
O102043,U10149,2025-06-05,Memphis,TN,Apparel,Slim Fit Chinos,1,59.05,25,2,1,4,Best jacket I have owned.
O102044,U12460,2025-06-05,New York,NY,Home & Kitchen,Cold Brew Coffee Maker,3,32.87,0,4,0,4,Great quality for the price.
O102045,U12824,2025-06-05,San Jose,CA,Sports & Outdoors,Foam Roller,2,25.19,40,2,0,4,Durable and comfortable on long runs. Delivered in two days.
O102046,U11883,2025-06-05,New York,NY,Apparel,Graphic Cotton Tee,2,21.57,30,2,0,3,"Nice color, fabric thinner than expected."
O102047,U10643,2025-06-05,San Jose,CA,Sports & Outdoors,Foam Roller,1,24.0,10,3,0,3,"Works fine, straps are short."
O102048,U10993,2025-06-06,Indianapolis,IN,Home & Kitchen,Bamboo Cutting Board Set,2,30.06,0,2,0,5,Exactly what our kitchen needed.
O102049,U12643,2025-06-06,Minneapolis,MN,Home & Kitchen,Robot Vacuum,2,295.25,0,3,0,4,Great quality for the price.
O102050,U10660,2025-06-06,Philadelphia,PA,Home & Kitchen,Ceramic Dinnerware Set,2,84.57,10,4,0,5,"Solid build, highly recommend."
O102051,U12834,2025-06-06,New York,NY,Sports & Outdoors,Camping Tent 2P,1,147.29,0,2,0,4,Excellent grip and cushioning. Fast shipping.
O102052,U11970,2025-06-06,Houston,TX,Electronics,Action Camera Mini,2,197.75,0,3,0,3,"Okay, app could be better."
O102053,U11950,2025-06-06,Portland,OR,Sports & Outdoors,Trail Running Shoes,1,117.79,15,2,0,4,Kept me dry through a storm. Fast shipping.
O102054,U12977,2025-06-06,Los Angeles,CA,Apparel,Merino Wool Sweater,2,87.08,20,3,0,3,"Fits okay after washing, average overall."
O102055,U11625,2025-06-06,Los Angeles,CA,Apparel,Slim Fit Chinos,1,59.34,40,2,0,2,Zipper broke the second time I wore it.
O102056,U10629,2025-06-06,Houston,TX,Sports & Outdoors,Yoga Mat Premium,3,39.12,10,3,0,5,"Great gear, worth every penny."
O102057,U11373,2025-06-06,Portland,OR,Apparel,Classic Denim Jacket,1,74.11,0,5,0,3,Looks good but wrinkles easily.
O102058,U11613,2025-06-06,Philadelphia,PA,Apparel,Linen Summer Dress,1,67.6,0,4,0,2,"Nothing like the photos, thin and see-through."
O102059,U13023,2025-06-07,New York,NY,Apparel,Leather Ankle Boots,1,155.29,40,3,0,4,Best jacket I have owned.
O102060,U11854,2025-06-07,Phoenix,AZ,Apparel,Waterproof Rain Shell,4,127.82,0,3,0,4,"Warm, soft and well stitched."
O102061,U11830,2025-06-07,Phoenix,AZ,Sports & Outdoors,Adjustable Dumbbells,2,254.72,0,5,0,5,Perfect for my home gym.
O102062,U13481,2025-06-07,Phoenix,AZ,Apparel,Merino Wool Sweater,1,95.44,15,5,0,3,"Nice color, fabric thinner than expected."
O102063,U12757,2025-06-07,New York,NY,Apparel,Waterproof Rain Shell,2,124.34,30,1,0,5,Best jacket I have owned. Delivered in two days.
O102064,U10469,2025-06-07,Chicago,IL,Electronics,Portable Power Bank 20k,1,38.58,15,3,0,3,"Works as described, setup was fiddly."
O102065,U11886,2025-06-07,Houston,TX,Electronics,Portable Power Bank 20k,3,40.82,0,3,0,4,"Setup took two minutes, flawless since."
O102066,U13274,2025-06-07,New York,NY,Toys & Games,1000-piece Jigsaw Puzzle,1,22.77,0,5,0,4,My kids adore it.
O102067,U11645,2025-06-08,Phoenix,AZ,Home & Kitchen,Air Fryer 5qt,1,96.89,0,2,0,5,"Solid build, highly recommend. Arrived quickly."
O102068,U10169,2025-06-08,Houston,TX,Home & Kitchen,Robot Vacuum,1,292.67,15,6,0,4,Exactly what our kitchen needed.
O102069,U11767,2025-06-08,Las Vegas,NV,Toys & Games,Strategy Board Game,2,42.62,0,7,0,5,Well made and educational. Took over a week to arrive.
O102070,U10973,2025-06-08,New York,NY,Toys & Games,STEM Robotics Kit,4,94.79,0,2,0,4,"Great quality pieces, easy instructions."
O102071,U11985,2025-06-08,Houston,TX,Apparel,Linen Summer Dress,3,64.25,40,2,1,3,"Fits okay after washing, average overall. Delivered in two days. Returning this one."
O102072,U12421,2025-06-08,New York,NY,Toys & Games,Building Blocks 500pc,2,37.94,0,4,0,5,Engaging and sturdy.
O102073,U12770,2025-06-08,Los Angeles,CA,Home & Kitchen,Weighted Blanket,1,76.48,0,2,0,4,Great quality for the price.
O102074,U10724,2025-06-08,Philadelphia,PA,Home & Kitchen,Cold Brew Coffee Maker,2,33.02,0,6,0,4,Cooks evenly and cleans up easily.
O102075,U12909,2025-06-08,Portland,OR,Electronics,Smart Home Speaker,4,86.43,0,2,0,5,Excellent sound and battery lasts for days. Arrived quickly.
O102076,U11090,2025-06-08,New York,NY,Apparel,Waterproof Rain Shell,1,130.29,0,3,0,5,True to size and beautifully made.
O102077,U11937,2025-06-08,Los Angeles,CA,Apparel,Waterproof Rain Shell,2,127.3,40,5,1,2,"Sizing chart is useless, way too tight in the shoulders. Had to return it."
O102078,U10961,2025-06-08,Omaha,NE,Apparel,Slim Fit Chinos,1,57.52,30,5,1,4,True to size and beautifully made. Sent it back for a refund.
O102079,U13457,2025-06-08,Chicago,IL,Beauty,Beard Grooming Kit,1,32.71,10,5,0,4,Skin feels noticeably smoother.
O102080,U11653,2025-06-08,Boston,MA,Sports & Outdoors,Yoga Mat Premium,4,41.51,15,3,0,5,Durable and comfortable on long runs.
O102081,U11911,2025-06-09,San Jose,CA,Apparel,Leather Ankle Boots,1,146.58,30,4,0,3,"Fits okay after washing, average overall."
O102082,U11217,2025-06-09,Memphis,TN,Home & Kitchen,Ceramic Dinnerware Set,1,88.21,0,3,0,4,Exactly what our kitchen needed.
O102083,U12937,2025-06-09,Phoenix,AZ,Apparel,Graphic Cotton Tee,2,22.35,30,7,0,4,Fits perfectly and the fabric is lovely. Shipping took forever.
O102084,U10228,2025-06-09,Portland,OR,Electronics,Wireless Earbuds Pro,2,122.33,10,5,0,3,"Does the job, nothing special."
O102085,U12978,2025-06-09,Las Vegas,NV,Electronics,Wireless Earbuds Pro,1,131.42,50,2,0,5,"Fantastic value, works better than my old premium one. Arrived quickly."
O102086,U11962,2025-06-09,New York,NY,Toys & Games,Kids Art Easel,2,70.69,0,4,0,4,Engaging and sturdy.
O102087,U13102,2025-06-09,Philadelphia,PA,Electronics,Mechanical Keyboard,1,104.65,0,3,0,4,"Fantastic value, works better than my old premium one."
O102088,U13288,2025-06-09,San Jose,CA,Beauty,Hydrating Face Mask Pack,2,16.91,0,1,0,2,Did nothing after four weeks. Delivered in two days.
O102089,U11289,2025-06-09,Los Angeles,CA,Toys & Games,STEM Robotics Kit,1,92.9,0,3,0,4,Perfect birthday gift.
O102090,U11714,2025-06-10,Charlotte,NC,Apparel,Graphic Cotton Tee,1,23.73,0,4,0,3,"Fits okay after washing, average overall."
O102091,U12272,2025-06-10,San Francisco,CA,Electronics,Action Camera Mini,1,195.3,30,2,0,3,"Okay, app could be better."
O102092,U12885,2025-06-10,Phoenix,AZ,Beauty,Mineral Sunscreen SPF50,3,24.64,0,3,0,3,"Nice scent, small bottle."
O102093,U12168,2025-06-10,Phoenix,AZ,Toys & Games,Kids Art Easel,1,56.96,15,2,0,4,Well made and educational. Fast shipping.
O102094,U12390,2025-06-10,Chicago,IL,Apparel,Classic Denim Jacket,2,79.71,0,4,1,3,Fine for the price. Returned it.
O102095,U10212,2025-06-10,Houston,TX,Apparel,Classic Denim Jacket,1,75.63,40,2,0,4,Best jacket I have owned.
O102096,U12130,2025-06-10,Dallas,TX,Electronics,Noise-Cancelling Headphones,1,240.04,30,3,0,4,"Fantastic value, works better than my old premium one."
O102097,U13184,2025-06-10,New York,NY,Home & Kitchen,Weighted Blanket,1,82.94,0,3,0,5,Exactly what our kitchen needed.
O102098,U10621,2025-06-10,Las Vegas,NV,Apparel,Slim Fit Chinos,2,57.92,20,3,0,4,"Warm, soft and well stitched."
O102099,U13230,2025-06-10,Boston,MA,Home & Kitchen,Weighted Blanket,1,78.16,0,5,0,4,Exactly what our kitchen needed.
O102100,U10184,2025-06-10,New York,NY,Apparel,Waterproof Rain Shell,3,131.13,0,5,0,3,Looks good but wrinkles easily.
O102101,U11743,2025-06-10,Phoenix,AZ,Sports & Outdoors,Cycling Helmet,3,57.59,0,3,0,4,Durable and comfortable on long runs.
O102102,U11315,2025-06-10,New York,NY,Electronics,Action Camera Mini,1,196.11,0,5,0,3,"Okay, app could be better."
O102103,U12443,2025-06-10,New York,NY,Home & Kitchen,Air Fryer 5qt,3,100.66,15,5,0,4,Exactly what our kitchen needed.
O102104,U11430,2025-06-11,New York,NY,Home & Kitchen,Cast Iron Skillet,2,44.24,0,4,0,4,Cooks evenly and cleans up easily.
O102105,U12338,2025-06-11,Austin,TX,Apparel,Graphic Cotton Tee,1,24.3,10,5,0,4,"Comfortable and stylish, wearing it constantly."
O102106,U11475,2025-06-11,Seattle,WA,Electronics,4K Streaming Stick,1,48.1,10,2,0,4,Crisp picture and fast interface.
O102107,U12425,2025-06-11,Seattle,WA,Apparel,Merino Wool Sweater,1,100.43,10,7,0,3,Fine for the price. Arrived much later than promised.
O102108,U11737,2025-06-11,New York,NY,Apparel,Classic Denim Jacket,1,69.24,40,4,0,4,Best jacket I have owned.
O102109,U12631,2025-06-11,New York,NY,Electronics,Action Camera Mini,1,207.6,15,1,0,4,Exceeded expectations. Arrived quickly.
O102110,U10246,2025-06-11,New York,NY,Toys & Games,STEM Robotics Kit,2,92.63,50,4,0,3,"Okay, batteries drain fast."
O102111,U11024,2025-06-11,Houston,TX,Apparel,Merino Wool Sweater,2,96.87,0,1,0,3,"Nice color, fabric thinner than expected. Arrived quickly."
O102112,U13348,2025-06-11,San Diego,CA,Apparel,Waterproof Rain Shell,2,126.79,15,7,0,4,"Warm, soft and well stitched. Delivery was very slow."
O102113,U11862,2025-06-11,Phoenix,AZ,Apparel,Leather Ankle Boots,4,163.5,0,5,0,2,Fabric feels cheap and the color faded immediately.
